Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Rugando/Kamahirwe
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Rugando/Gako
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Rugando/Bushenyi
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Tubumba
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Rwashangwe
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Rugasa
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Rubona
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Nyagisenyi
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Muyange
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Kiyovu
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Kamugera
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Kamabare
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Ngenda/Bushonyi
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Rushorezo
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Rurama
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Rugandara
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Nyagakombe
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Kayitanga
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Kanombe
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Kadogori
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Cyeru
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Murambi/Cundaminega
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Nyarusambu
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Nyakabuye
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Nyakabingo
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Karubagazi
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Gatoki
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Gateko
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Kabuye/Cyahafi
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Gihinga/Rwabusoro
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Gihinga/Nyarubande
Rwanda/EASTERN PROVINCE/Bugesera/Nyarugenge/Gihinga/Nyabuhoro
